Año,Mes,País,Aeropuerto,IATA,Pasajeros,Vuelos,Ratio_Pax_Vuelo
2023,8,EGIPTO,EL CAIRO / INTERNACIONAL,CAI,694,4,173.5
2023,8,MOLDAVIA,CHISINAU,RMO,644,5,128.8
2023,8,LUXEMBURGO,LUXEMBURGO,LUX,466,8,58.25
2023,7,ESPAÑA,PALMA DE MALLORCA,PMI,39761,287,138.54
2023,7,ESPAÑA,IBIZA,IBZ,21606,164,131.74
2023,7,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,15314,161,95.12
2023,7,ESPAÑA,MENORCA,MAH,13205,101,130.74
2023,7,ESPAÑA,SEVILLA,SVQ,10386,77,134.88
2023,7,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,8607,48,179.31
2023,7,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,7881,54,145.94
2023,7,ESPAÑA,BILBAO,BIO,6821,61,111.82
2023,7,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,6314,57,110.77
2023,7,ESPAÑA,GRAN CANARIA,LPA,5489,44,124.75
2023,7,ESPAÑA,ASTURIAS,OVD,3309,22,150.41
2023,7,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,2904,17,170.82
2023,7,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,2617,22,118.95
2023,7,ESPAÑA,TENERIFE SUR,TFS,1616,9,179.56
2023,7,ESPAÑA,A CORUÑA,LCG,1460,9,162.22
2023,7,ESPAÑA,SAN SEBASTIÁN,EAS,1286,9,142.89
2023,7,ESPAÑA,FUERTEVENTURA,FUE,888,5,177.6
2023,7,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,517,13,39.77
2023,7,ESPAÑA,VITORIA,VIT,0,21,0
2023,7,ITALIA,ROMA / FIUMICINO,FCO,17087,93,183.73
2023,7,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,11223,61,183.98
2023,7,ITALIA,MILAN /MALPENSA,MXP,8885,49,181.33
2023,7,ITALIA,MILAN/BERGAMO,BGY,8261,45,183.58
2023,7,ITALIA,PISA / GALILEO GALILEI,PSA,7391,41,180.27
2023,7,ITALIA,TREVISO/S.ANGELO (MIL),TSF,4231,23,183.96
2023,7,ITALIA,TURIN /CITTA DI TORINO,TRN,3939,22,179.05
2023,7,ITALIA,PALERMO /PUNTA RAISI,PMO,3256,18,180.89
2023,7,ITALIA,NAPOLES,NAP,3115,17,183.24
2023,7,ITALIA,CAGLIARI / ELMAS,CAG,2298,13,176.77
2023,7,ITALIA,BARI /PALESE,BRI,2292,13,176.31
2023,7,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,2291,13,176.23
2023,7,ITALIA,OLBIA / COSTA SMERALDA,OLB,1380,9,153.33
2023,7,FRANCIA,PARIS /ORLY,ORY,21081,126,167.31
2023,7,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,14011,95,147.48
2023,7,FRANCIA,MARSELLA,MRS,6239,36,173.31
2023,7,FRANCIA,NANTES / ATLANTIQUE,NTE,3017,17,177.47
2023,7,FRANCIA,TOULOUSE /BLAGNAC,TLS,2072,13,159.38
2023,7,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,1614,9,179.33
2023,7,FRANCIA,BURDEOS,BOD,1606,9,178.44
2023,7,FRANCIA,LYON SAINT-EXUPERY,LYS,1586,9,176.22
2023,7,FRANCIA,NIZA /COTE D-AZUR,NCE,356,7,50.86
2023,7,REINO UNIDO,LONDRES/GATWICK,LGW,19155,118,162.33
2023,7,REINO UNIDO,LONDRES /STANSTED,STN,9833,54,182.09
2023,7,REINO UNIDO,LONDRES / HEATHROW,LHR,6776,49,138.29
2023,7,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,2807,16,175.44
2023,7,REINO UNIDO,EAST MIDLANDS,EMA,2376,13,182.77
2023,7,REINO UNIDO,BRISTOL,BRS,1657,9,184.11
2023,7,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1645,9,182.78
2023,7,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1608,9,178.67
2023,7,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,11444,68,168.29
2023,7,ALEMANIA,KOELN/BONN,CGN,5652,55,102.76
2023,7,ALEMANIA,DUSSELDORF,DUS,4832,31,155.87
2023,7,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4770,31,153.87
2023,7,ALEMANIA,BERLIN BRANDENBURG,BER,4518,26,173.77
2023,7,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,3562,22,161.91
2023,7,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,2601,18,144.5
2023,7,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,2375,13,182.69
2023,7,ALEMANIA,MEMMINGEN,FMM,1628,9,180.89
2023,7,ALEMANIA,FRANKFURT /HAHN,HHN,1536,9,170.67
2023,7,ALEMANIA,NUREMBERG,NUE,1515,9,168.33
2023,7,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,20645,150,137.63
2023,7,HOLANDA,EINDHOVEN,EIN,11218,63,178.06
2023,7,HOLANDA,ROTTERDAM,RTM,2996,17,176.24
2023,7,SUIZA,ZURICH,ZRH,14508,93,156
2023,7,SUIZA,GINEBRA/COINTRIN,GVA,4194,27,155.33
2023,7,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,1571,9,174.56
2023,7,PORTUGAL,LISBOA,LIS,9803,93,105.41
2023,7,PORTUGAL,OPORTO,OPO,6409,36,178.03
2023,7,PORTUGAL,FARO,FAO,1497,9,166.33
2023,7,PORTUGAL,FUNCHAL / MADEIRA,FNC,85,2,42.5
2023,7,BELGICA,BRUSELAS,BRU,10109,61,165.72
2023,7,BELGICA,BRUSELAS/CHARLEROI,CRL,4576,25,183.04
2023,7,BELGICA,LIEGE /BIERSET,LGG,0,15,0
2023,7,MARRUECOS,MARRAKECH /MENARA,RAK,2874,18,159.67
2023,7,MARRUECOS,TANGER /BOUKHALEF,TNG,2438,18,135.44
2023,7,MARRUECOS,FEZ/SAIS,FEZ,1982,18,110.11
2023,7,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1397,30,46.57
2023,7,MARRUECOS,AGADIR/AL MASSIRA,AGA,1192,9,132.44
2023,7,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,4539,26,174.58
2023,7,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,2055,12,171.25
2023,7,RUMANIA,TIMISOARA,TSR,1605,9,178.33
2023,7,RUMANIA,BRASOV - GHIMBAV,GHV,82,1,82
2023,7,AUSTRIA,VIENA  /INTERNACIONAL,VIE,7847,46,170.59
2023,7,IRLANDA,DUBLIN,DUB,4766,26,183.31
2023,7,IRLANDA,CORK,ORK,2535,14,181.07
2023,7,TURQUIA,ISTANBUL HAVALIMANI,IST,7227,62,116.56
2023,7,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,2427,13,186.69
2023,7,POLONIA,CHOPINA W WARSZAWIE,WAW,2093,9,232.56
2023,7,MALTA,MALTA / LUQA,MLA,3033,17,178.41
2023,7,BULGARIA,SOFIA ,SOF,2940,17,172.94
2023,7,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,2015,18,111.94
2023,7,SUECIA,ESTOCOLMO/ARLANDA,ARN,1659,9,184.33
2023,7,DINAMARCA,BILLUND,BLL,1632,9,181.33
2023,7,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,1616,9,179.56
2023,7,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1464,13,112.62
2023,7,GRECIA,ATENAS/ATHINAI,ATH,1318,9,146.44
2023,7,LETONIA,RIGA,RIX,1199,9,133.22
2023,7,EGIPTO,EL CAIRO / INTERNACIONAL,CAI,642,5,128.4
2023,7,LUXEMBURGO,LUXEMBURGO,LUX,597,9,66.33
2023,7,MOLDAVIA,CHISINAU,RMO,541,5,108.2
2023,6,ESPAÑA,PALMA DE MALLORCA,PMI,35347,278,127.15
2023,6,ESPAÑA,IBIZA,IBZ,19350,152,127.3
2023,6,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,13115,121,108.39
2023,6,ESPAÑA,SEVILLA,SVQ,10036,77,130.34
2023,6,ESPAÑA,MENORCA,MAH,9571,83,115.31
2023,6,ESPAÑA,BILBAO,BIO,9210,75,122.8
2023,6,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,6525,40,163.12
2023,6,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,6388,58,110.14
2023,6,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,5799,32,181.22
2023,6,ESPAÑA,GRAN CANARIA,LPA,4292,24,178.83
2023,6,ESPAÑA,ASTURIAS,OVD,3328,22,151.27
2023,6,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,2196,14,156.86
2023,6,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,1990,12,165.83
2023,6,ESPAÑA,A CORUÑA,LCG,1447,9,160.78
2023,6,ESPAÑA,TENERIFE SUR,TFS,1444,8,180.5
2023,6,ESPAÑA,SAN SEBASTIÁN,EAS,1211,9,134.56
2023,6,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,641,21,30.52
2023,6,ESPAÑA,FUERTEVENTURA,FUE,629,4,157.25
2023,6,ESPAÑA,VITORIA,VIT,0,22,0
2023,6,ITALIA,ROMA / FIUMICINO,FCO,14884,83,179.33
2023,6,ITALIA,MILAN/BERGAMO,BGY,8469,47,180.19
2023,6,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,8076,44,183.55
2023,6,ITALIA,MILAN /MALPENSA,MXP,5927,33,179.61
2023,6,ITALIA,PISA / GALILEO GALILEI,PSA,4856,27,179.85
2023,6,ITALIA,TREVISO/S.ANGELO (MIL),TSF,3808,21,181.33
2023,6,ITALIA,NAPOLES,NAP,3065,17,180.29
2023,6,ITALIA,TURIN /CITTA DI TORINO,TRN,3027,17,178.06
2023,6,ITALIA,PALERMO /PUNTA RAISI,PMO,2938,17,172.82
2023,6,ITALIA,BARI /PALESE,BRI,2304,13,177.23
2023,6,ITALIA,CAGLIARI / ELMAS,CAG,1860,11,169.09
2023,6,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,1551,9,172.33
2023,6,ITALIA,OLBIA / COSTA SMERALDA,OLB,1001,8,125.12
2023,6,REINO UNIDO,LONDRES/GATWICK,LGW,18194,119,152.89
2023,6,REINO UNIDO,LONDRES /STANSTED,STN,7604,43,176.84
2023,6,REINO UNIDO,LONDRES / HEATHROW,LHR,5119,39,131.26
2023,6,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,2699,15,179.93
2023,6,REINO UNIDO,EAST MIDLANDS,EMA,2329,13,179.15
2023,6,REINO UNIDO,BRISTOL,BRS,1598,9,177.56
2023,6,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1566,9,174
2023,6,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1262,7,180.29
2023,6,FRANCIA,PARIS /ORLY,ORY,14927,97,153.89
2023,6,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,12284,93,132.09
2023,6,FRANCIA,MARSELLA,MRS,4510,31,145.48
2023,6,FRANCIA,NANTES / ATLANTIQUE,NTE,2580,16,161.25
2023,6,FRANCIA,LYON SAINT-EXUPERY,LYS,1534,9,170.44
2023,6,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,1212,7,173.14
2023,6,FRANCIA,BURDEOS,BOD,1119,7,159.86
2023,6,FRANCIA,TOULOUSE /BLAGNAC,TLS,982,8,122.75
2023,6,FRANCIA,NIZA /COTE D-AZUR,NCE,218,6,36.33
2023,6,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,10762,69,155.97
2023,6,ALEMANIA,BERLIN BRANDENBURG,BER,4666,27,172.81
2023,6,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4183,30,139.43
2023,6,ALEMANIA,DUSSELDORF,DUS,4177,30,139.23
2023,6,ALEMANIA,KOELN/BONN,CGN,4109,48,85.6
2023,6,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,3039,21,144.71
2023,6,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,1994,17,117.29
2023,6,ALEMANIA,MEMMINGEN,FMM,1585,9,176.11
2023,6,ALEMANIA,NUREMBERG,NUE,1516,9,168.44
2023,6,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,1394,8,174.25
2023,6,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,18465,136,135.77
2023,6,HOLANDA,EINDHOVEN,EIN,11963,70,170.9
2023,6,HOLANDA,ROTTERDAM,RTM,2811,17,165.35
2023,6,PORTUGAL,LISBOA,LIS,9101,85,107.07
2023,6,PORTUGAL,OPORTO,OPO,5954,34,175.12
2023,6,PORTUGAL,FARO,FAO,1383,9,153.67
2023,6,SUIZA,ZURICH,ZRH,11320,77,147.01
2023,6,SUIZA,GINEBRA/COINTRIN,GVA,2578,18,143.22
2023,6,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,2280,16,142.5
2023,6,BELGICA,BRUSELAS,BRU,9000,55,163.64
2023,6,BELGICA,BRUSELAS/CHARLEROI,CRL,2663,15,177.53
2023,6,BELGICA,LIEGE /BIERSET,LGG,0,15,0
2023,6,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,3967,21,188.9
2023,6,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,2397,13,184.38
2023,6,RUMANIA,TIMISOARA,TSR,1552,9,172.44
2023,6,TURQUIA,ISTANBUL HAVALIMANI,IST,7881,59,133.58
2023,6,MARRUECOS,MARRAKECH /MENARA,RAK,2484,17,146.12
2023,6,MARRUECOS,TANGER /BOUKHALEF,TNG,1762,19,92.74
2023,6,MARRUECOS,FEZ/SAIS,FEZ,1437,18,79.83
2023,6,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1129,27,41.81
2023,6,MARRUECOS,AGADIR/AL MASSIRA,AGA,874,8,109.25
2023,6,AUSTRIA,VIENA  /INTERNACIONAL,VIE,6835,42,162.74
2023,6,IRLANDA,DUBLIN,DUB,3724,20,186.2
2023,6,IRLANDA,CORK,ORK,1453,8,181.62
2023,6,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,2450,13,188.46
2023,6,POLONIA,CHOPINA W WARSZAWIE,WAW,1840,8,230
2023,6,MALTA,MALTA / LUQA,MLA,3171,18,176.17
2023,6,BULGARIA,SOFIA ,SOF,2855,16,178.44
2023,6,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,1752,18,97.33
2023,6,SUECIA,ESTOCOLMO/ARLANDA,ARN,1453,8,181.62
2023,6,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,1411,8,176.38
2023,6,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1358,11,123.45
2023,6,DINAMARCA,BILLUND,BLL,1214,8,151.75
2023,6,LETONIA,RIGA,RIX,1045,8,130.62
2023,6,GRECIA,ATENAS/ATHINAI,ATH,736,5,147.2
2023,6,MOLDAVIA,CHISINAU,RMO,556,4,139
2023,6,LUXEMBURGO,LUXEMBURGO,LUX,541,9,60.11
2023,6,EGIPTO,EL CAIRO / INTERNACIONAL,CAI,492,4,123
2023,5,ESPAÑA,PALMA DE MALLORCA,PMI,30974,285,108.68
2023,5,ESPAÑA,IBIZA,IBZ,18098,152,119.07
2023,5,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,14557,157,92.72
2023,5,ESPAÑA,SEVILLA,SVQ,12805,105,121.95
2023,5,ESPAÑA,BILBAO,BIO,9514,93,102.3
2023,5,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,6647,40,166.18
2023,5,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,6259,35,178.83
2023,5,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,5914,61,96.95
2023,5,ESPAÑA,MENORCA,MAH,5745,62,92.66
2023,5,ESPAÑA,GRAN CANARIA,LPA,3659,21,174.24
2023,5,ESPAÑA,ASTURIAS,OVD,3209,22,145.86
2023,5,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,2157,13,165.92
2023,5,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,2050,13,157.69
2023,5,ESPAÑA,TENERIFE SUR,TFS,1617,9,179.67
2023,5,ESPAÑA,A CORUÑA,LCG,1473,9,163.67
2023,5,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,1077,37,29.11
2023,5,ESPAÑA,SAN SEBASTIÁN,EAS,1016,9,112.89
2023,5,ESPAÑA,FUERTEVENTURA,FUE,552,4,138
2023,5,ESPAÑA,VITORIA,VIT,0,23,0
2023,5,ITALIA,ROMA / FIUMICINO,FCO,16956,97,174.8
2023,5,ITALIA,MILAN/BERGAMO,BGY,9587,53,180.89
2023,5,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,9275,52,178.37
2023,5,ITALIA,MILAN /MALPENSA,MXP,7621,43,177.23
2023,5,ITALIA,TREVISO/S.ANGELO (MIL),TSF,3918,22,178.09
2023,5,ITALIA,PISA / GALILEO GALILEI,PSA,3721,21,177.19
2023,5,ITALIA,PALERMO /PUNTA RAISI,PMO,3204,18,178
2023,5,ITALIA,NAPOLES,NAP,3093,17,181.94
2023,5,ITALIA,TURIN /CITTA DI TORINO,TRN,3063,18,170.17
2023,5,ITALIA,BARI /PALESE,BRI,2468,14,176.29
2023,5,ITALIA,CAGLIARI / ELMAS,CAG,2110,13,162.31
2023,5,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,1556,9,172.89
2023,5,ITALIA,OLBIA / COSTA SMERALDA,OLB,282,2,141
2023,5,FRANCIA,PARIS /ORLY,ORY,13931,92,151.42
2023,5,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,12216,97,125.94
2023,5,FRANCIA,MARSELLA,MRS,4273,30,142.43
2023,5,FRANCIA,NANTES / ATLANTIQUE,NTE,2834,18,157.44
2023,5,FRANCIA,BURDEOS,BOD,2097,14,149.79
2023,5,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,1572,9,174.67
2023,5,FRANCIA,LYON SAINT-EXUPERY,LYS,1445,9,160.56
2023,5,FRANCIA,TOULOUSE /BLAGNAC,TLS,1095,9,121.67
2023,5,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,10468,64,163.56
2023,5,ALEMANIA,BERLIN BRANDENBURG,BER,6023,35,172.09
2023,5,ALEMANIA,DUSSELDORF,DUS,4579,31,147.71
2023,5,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4337,31,139.9
2023,5,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,3397,22,154.41
2023,5,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,2733,18,151.83
2023,5,ALEMANIA,KOELN/BONN,CGN,2167,34,63.74
2023,5,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,1614,9,179.33
2023,5,ALEMANIA,NUREMBERG,NUE,1599,9,177.67
2023,5,ALEMANIA,MEMMINGEN,FMM,1441,8,180.12
2023,5,REINO UNIDO,LONDRES/GATWICK,LGW,16702,107,156.09
2023,5,REINO UNIDO,LONDRES /STANSTED,STN,8807,49,179.73
2023,5,REINO UNIDO,LONDRES / HEATHROW,LHR,4707,37,127.22
2023,5,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,2364,13,181.85
2023,5,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1655,9,183.89
2023,5,REINO UNIDO,BRISTOL,BRS,1593,9,177
2023,5,REINO UNIDO,BELFAST / INTERNACIONAL,BFS,1338,9,148.67
2023,5,REINO UNIDO,EAST MIDLANDS,EMA,897,5,179.4
2023,5,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,17644,132,133.67
2023,5,HOLANDA,EINDHOVEN,EIN,12258,72,170.25
2023,5,HOLANDA,ROTTERDAM,RTM,2762,17,162.47
2023,5,SUIZA,ZURICH,ZRH,11385,79,144.11
2023,5,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,2566,17,150.94
2023,5,SUIZA,GINEBRA/COINTRIN,GVA,2474,18,137.44
2023,5,PORTUGAL,LISBOA,LIS,9031,88,102.62
2023,5,PORTUGAL,OPORTO,OPO,4443,27,164.56
2023,5,PORTUGAL,FARO,FAO,1107,9,123
2023,5,BELGICA,BRUSELAS,BRU,8723,53,164.58
2023,5,BELGICA,BRUSELAS/CHARLEROI,CRL,3216,18,178.67
2023,5,BELGICA,LIEGE /BIERSET,LGG,0,12,0
2023,5,MARRUECOS,FEZ/SAIS,FEZ,2560,17,150.59
2023,5,MARRUECOS,TANGER /BOUKHALEF,TNG,2086,17,122.71
2023,5,MARRUECOS,MARRAKECH /MENARA,RAK,1607,9,178.56
2023,5,MARRUECOS,CASABLANCA/ MOHAMED V,CMN,1553,25,62.12
2023,5,MARRUECOS,AGADIR/AL MASSIRA,AGA,1508,9,167.56
2023,5,RUMANIA,BUCAREST /OTOPENI INTERNACIONA,OTP,4416,22,200.73
2023,5,RUMANIA,CLUJ NAPOCA/SOMESENI,CLJ,2509,13,193
2023,5,RUMANIA,TIMISOARA,TSR,1377,8,172.12
2023,5,TURQUIA,ISTANBUL HAVALIMANI,IST,7915,60,131.92
2023,5,AUSTRIA,VIENA  /INTERNACIONAL,VIE,7434,49,151.71
2023,5,IRLANDA,DUBLIN,DUB,3307,18,183.72
2023,5,IRLANDA,CORK,ORK,1584,9,176
2023,5,POLONIA,CRACOVIA /JUAN PABLO II INTERN,KRK,2463,13,189.46
2023,5,POLONIA,CHOPINA W WARSZAWIE,WAW,2012,9,223.56
2023,5,MALTA,MALTA / LUQA,MLA,3003,17,176.65
2023,5,BULGARIA,SOFIA ,SOF,2511,13,193.15
2023,5,SUECIA,ESTOCOLMO/ARLANDA,ARN,1611,9,179
2023,5,HUNGRIA,BUDAPEST/ FERIHEGY,BUD,1600,9,177.78
2023,5,DINAMARCA,BILLUND,BLL,1441,9,160.11
2023,5,REPUBLICA CHECA,PRAGA /RUZYNE,PRG,1314,17,77.29
2023,5,LETONIA,RIGA,RIX,1110,9,123.33
2023,5,REPUBLICA DE SERBIA,BELGRADO / BEOGRAD,BEG,1086,8,135.75
2023,5,EGIPTO,EL CAIRO / INTERNACIONAL,CAI,720,5,144
2023,5,LUXEMBURGO,LUXEMBURGO,LUX,557,9,61.89
2023,4,ESPAÑA,PALMA DE MALLORCA,PMI,32836,266,123.44
2023,4,ESPAÑA,IBIZA,IBZ,16006,133,120.35
2023,4,ESPAÑA,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,14534,155,93.77
2023,4,ESPAÑA,SEVILLA,SVQ,11415,94,121.44
2023,4,ESPAÑA,BILBAO,BIO,9414,86,109.47
2023,4,ESPAÑA,TENERIFE NORTE-C. LA LAGUNA,TFN,6339,41,154.61
2023,4,ESPAÑA,MENORCA,MAH,6323,60,105.38
2023,4,ESPAÑA,MÁLAGA-COSTA DEL SOL,AGP,5837,59,98.93
2023,4,ESPAÑA,SANTIAGO-ROSALÍA DE CASTRO,SCQ,5293,29,182.52
2023,4,ESPAÑA,GRAN CANARIA,LPA,4047,25,161.88
2023,4,ESPAÑA,ASTURIAS,OVD,3143,21,149.67
2023,4,ESPAÑA,LANZAROTE CÉSAR MANRIQUE,ACE,2323,14,165.93
2023,4,ESPAÑA,SANTANDER-SEVE BALLESTEROS,SDR,2271,13,174.69
2023,4,ESPAÑA,TENERIFE SUR,TFS,1649,9,183.22
2023,4,ESPAÑA,A CORUÑA,LCG,1302,8,162.75
2023,4,ESPAÑA,SAN SEBASTIÁN,EAS,1109,8,138.62
2023,4,ESPAÑA,FUERTEVENTURA,FUE,811,5,162.2
2023,4,ESPAÑA,BARCELONA-EL PRAT J.T.,BCN,796,30,26.53
2023,4,ESPAÑA,VIGO,VGO,126,3,42
2023,4,ESPAÑA,VITORIA,VIT,0,19,0
2023,4,ITALIA,ROMA / FIUMICINO,FCO,17483,99,176.6
2023,4,ITALIA,MILAN/BERGAMO,BGY,8714,48,181.54
2023,4,ITALIA,BOLONIA/ GUGLIELMO MARCONI,BLQ,8572,47,182.38
2023,4,ITALIA,MILAN /MALPENSA,MXP,6809,39,174.59
2023,4,ITALIA,PISA / GALILEO GALILEI,PSA,4564,25,182.56
2023,4,ITALIA,TREVISO/S.ANGELO (MIL),TSF,3989,22,181.32
2023,4,ITALIA,TURIN /CITTA DI TORINO,TRN,3682,21,175.33
2023,4,ITALIA,NAPOLES,NAP,3090,17,181.76
2023,4,ITALIA,PALERMO /PUNTA RAISI,PMO,2936,17,172.71
2023,4,ITALIA,CAGLIARI / ELMAS,CAG,2346,13,180.46
2023,4,ITALIA,BARI /PALESE,BRI,1433,8,179.12
2023,4,ITALIA,TRIESTE / RONCHI DEI LEGIONARI,TRS,1413,8,176.62
2023,4,FRANCIA,PARIS /ORLY,ORY,14031,85,165.07
2023,4,FRANCIA,PARIS/ CHARLES DE GAULLE,CDG,11550,84,137.5
2023,4,FRANCIA,MARSELLA,MRS,4824,29,166.34
2023,4,FRANCIA,NANTES / ATLANTIQUE,NTE,2958,17,174
2023,4,FRANCIA,BURDEOS,BOD,2093,13,161
2023,4,FRANCIA,PARIS /BEAUVAIS-TILLE AIRPORT,BVA,1553,9,172.56
2023,4,FRANCIA,TOULOUSE /BLAGNAC,TLS,1352,8,169
2023,4,FRANCIA,LYON SAINT-EXUPERY,LYS,1072,7,153.14
2023,4,ALEMANIA,FRANKFURT/INTERNACIONAL,FRA,10888,65,167.51
2023,4,ALEMANIA,BERLIN BRANDENBURG,BER,6659,37,179.97
2023,4,ALEMANIA,MUNICH /FRANZ JOSEF STRAUSS,MUC,4381,30,146.03
2023,4,ALEMANIA,DUSSELDORF,DUS,4222,29,145.59
2023,4,ALEMANIA,KOELN/BONN,CGN,2722,33,82.48
2023,4,ALEMANIA,STUTTGART/ ECHTERDINGEN,STR,2221,15,148.07
2023,4,ALEMANIA,KARLSRUHE-BADEN BAD/SOELLINGEN,FKB,1648,9,183.11
2023,4,ALEMANIA,NUREMBERG,NUE,1452,8,181.5
2023,4,ALEMANIA,HAMBURGO/ FUHLSBUETTEL,HAM,1306,10,130.6
2023,4,ALEMANIA,MEMMINGEN,FMM,1200,7,171.43
2023,4,REINO UNIDO,LONDRES/GATWICK,LGW,18220,119,153.11
2023,4,REINO UNIDO,LONDRES /STANSTED,STN,8261,47,175.77
2023,4,REINO UNIDO,LONDRES / HEATHROW,LHR,2962,23,128.78
2023,4,REINO UNIDO,MANCHESTER /INTERNACIONAL,MAN,2311,13,177.77
2023,4,REINO UNIDO,EDIMBURGO/ TURNHOUSE,EDI,1602,9,178
2023,4,REINO UNIDO,EAST MIDLANDS,EMA,1507,9,167.44
2023,4,REINO UNIDO,BRISTOL,BRS,1379,8,172.38
2023,4,HOLANDA,AMSTERDAM/SCHIPHOL,AMS,17193,120,143.28
2023,4,HOLANDA,EINDHOVEN,EIN,13150,73,180.14
2023,4,HOLANDA,ROTTERDAM,RTM,2962,18,164.56
2023,4,SUIZA,ZURICH,ZRH,12718,78,163.05
2023,4,SUIZA,BASEL/MULHOUSE EUROAIRPORT CH,BSL,2966,17,174.47
2023,4,SUIZA,GINEBRA/COINTRIN,GVA,2339,16,146.19
2023,4,PORTUGAL,LISBOA,LIS,9212,88,104.68
2023,4,PORTUGAL,OPORTO,OPO,4336,25,173.44
