"Aeropuerto";"Año";"Mes";"País";"Operaciones Totales";"Pasajeros Totales";"PAX_medio";"iata_aeropuerto"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2024";"Octubre    de 2024";"ALEMANIA";"13,000";"2,310";"0,1776923076923077";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2023";"Diciembre  de 2023";"ALEMANIA";"15,000";"2,707";"0,1804666666666667";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2022";"Julio      de 2022";"ALEMANIA";"9,000";"1,594";"0,1771111111111111";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2025";"Mayo       de 2025";"ALEMANIA";"22,000";"3,859";"0,1754090909090909";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2025";"Julio      de 2025";"ALEMANIA";"22,000";"4,029";"0,1831363636363636";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2025";"Junio      de 2025";"ALEMANIA";"21,000";"3,614";"0,1720952380952381";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2025";"Marzo      de 2025";"ALEMANIA";"25,000";"4,012";"0,1604800000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2022";"Diciembre  de 2022";"ALEMANIA";"9,000";"1,624";"0,1804444444444445";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2023";"Agosto     de 2023";"ALEMANIA";"14,000";"2,565";"0,1832142857142857";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2024";"Febrero    de 2024";"ALEMANIA";"8,000";"1,425";"0,1781250000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2025";"Enero      de 2025";"ALEMANIA";"11,000";"1,728";"0,1570909090909091";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2025";"Octubre    de 2025";"ALEMANIA";"22,000";"3,828";"0,1740000000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2022";"Enero      de 2022";"ALEMANIA";"10,000";"933,000";"93,2999999999999972";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2024";"Enero      de 2024";"ALEMANIA";"16,000";"2,216";"0,1385000000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2025";"Noviembre  de 2025";"ALEMANIA";"17,000";"2,465";"0,1450000000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2022";"Agosto     de 2022";"ALEMANIA";"9,000";"1,626";"0,1806666666666666";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2024";"Mayo       de 2024";"ALEMANIA";"8,000";"1,469";"0,1836250000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2024";"Noviembre  de 2024";"ALEMANIA";"13,000";"1,558";"0,1198461538461539";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2024";"Septiembre de 2024";"ALEMANIA";"13,000";"2,412";"0,1855384615384615";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2024";"Julio      de 2024";"ALEMANIA";"12,000";"2,204";"0,1836666666666667";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2022";"Septiembre de 2022";"ALEMANIA";"8,000";"1,423";"0,1778750000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2024";"Junio      de 2024";"ALEMANIA";"14,000";"2,429";"0,1735000000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2023";"Noviembre  de 2023";"ALEMANIA";"10,000";"1,439";"0,1439000000000000";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2025";"Septiembre de 2025";"ALEMANIA";"22,000";"3,953";"0,1796818181818182";"FKB"
"KARLSRUHE-BADEN BAD/SOELLINGEN";"2022";"Octubre    de 2022";"ALEMANIA";"9,000";"1,599";"0,1776666666666667";"FKB"
"KATOWICE / PYRZOWICE";"2024";"Noviembre  de 2024";"POLONIA";"1,000";"181,000";"181,0000000000000000";"KTW"
"KEFLAVIK INTERNATIONAL";"2025";"Agosto     de 2025";"ISLANDIA";"9,000";"1,340";"0,1488888888888889";"KEF"
"KEFLAVIK INTERNATIONAL";"2025";"Julio      de 2025";"ISLANDIA";"3,000";"350,000";"116,6666666666666714";"KEF"
"KOELN/BONN";"2023";"Octubre    de 2023";"ALEMANIA";"61,000";"6,421";"0,1052622950819672";"CGN"
"KOELN/BONN";"2023";"Febrero    de 2023";"ALEMANIA";"36,000";"2,860";"0,0794444444444444";"CGN"
"KOELN/BONN";"2022";"Julio      de 2022";"ALEMANIA";"38,000";"3,160";"0,0831578947368421";"CGN"
"KOELN/BONN";"2022";"Abril      de 2022";"ALEMANIA";"27,000";"1,616";"0,0598518518518519";"CGN"
"KOELN/BONN";"2024";"Enero      de 2024";"ALEMANIA";"37,000";"2,546";"0,0688108108108108";"CGN"
"KOELN/BONN";"2024";"Agosto     de 2024";"ALEMANIA";"49,000";"4,189";"0,0854897959183673";"CGN"
"KOELN/BONN";"2023";"Julio      de 2023";"ALEMANIA";"55,000";"5,652";"0,1027636363636364";"CGN"
"KOELN/BONN";"2022";"Junio      de 2022";"ALEMANIA";"37,000";"2,856";"0,0771891891891892";"CGN"
"KOELN/BONN";"2022";"Febrero    de 2022";"ALEMANIA";"36,000";"2,529";"0,0702500000000000";"CGN"
"KOELN/BONN";"2022";"Noviembre  de 2022";"ALEMANIA";"34,000";"2,128";"0,0625882352941177";"CGN"
"KOELN/BONN";"2022";"Mayo       de 2022";"ALEMANIA";"39,000";"3,188";"0,0817435897435898";"CGN"
"KOELN/BONN";"2023";"Marzo      de 2023";"ALEMANIA";"41,000";"3,262";"0,0795609756097561";"CGN"
"KOELN/BONN";"2024";"Octubre    de 2024";"ALEMANIA";"46,000";"3,811";"0,0828478260869565";"CGN"
"KOELN/BONN";"2023";"Abril      de 2023";"ALEMANIA";"33,000";"2,722";"0,0824848484848485";"CGN"
"KOELN/BONN";"2022";"Agosto     de 2022";"ALEMANIA";"41,000";"3,107";"0,0757804878048781";"CGN"
"KOELN/BONN";"2022";"Octubre    de 2022";"ALEMANIA";"38,000";"3,208";"0,0844210526315790";"CGN"
"KOELN/BONN";"2025";"Enero      de 2025";"ALEMANIA";"38,000";"2,483";"0,0653421052631579";"CGN"
"KOELN/BONN";"2024";"Marzo      de 2024";"ALEMANIA";"35,000";"3,145";"0,0898571428571429";"CGN"
"KOELN/BONN";"2025";"Agosto     de 2025";"ALEMANIA";"48,000";"4,772";"0,0994166666666667";"CGN"
"KOELN/BONN";"2024";"Febrero    de 2024";"ALEMANIA";"34,000";"2,158";"0,0634705882352941";"CGN"
"KOELN/BONN";"2023";"Mayo       de 2023";"ALEMANIA";"34,000";"2,167";"0,0637352941176471";"CGN"
"KOELN/BONN";"2025";"Mayo       de 2025";"ALEMANIA";"47,000";"4,064";"0,0864680851063830";"CGN"
"KOELN/BONN";"2023";"Noviembre  de 2023";"ALEMANIA";"33,000";"1,873";"0,0567575757575758";"CGN"
"KOELN/BONN";"2023";"Agosto     de 2023";"ALEMANIA";"61,000";"5,663";"0,0928360655737705";"CGN"
"KOELN/BONN";"2023";"Diciembre  de 2023";"ALEMANIA";"35,000";"3,294";"0,0941142857142857";"CGN"
"KOELN/BONN";"2025";"Noviembre  de 2025";"ALEMANIA";"45,000";"3,936";"0,0874666666666667";"CGN"
"KOELN/BONN";"2023";"Enero      de 2023";"ALEMANIA";"39,000";"3,198";"0,0820000000000000";"CGN"
"KOELN/BONN";"2025";"Septiembre de 2025";"ALEMANIA";"46,000";"4,183";"0,0909347826086957";"CGN"
"KOELN/BONN";"2024";"Septiembre de 2024";"ALEMANIA";"50,000";"5,026";"0,1005200000000000";"CGN"
"KOELN/BONN";"2022";"Marzo      de 2022";"ALEMANIA";"38,000";"2,478";"0,0652105263157895";"CGN"
"KOELN/BONN";"2024";"Julio      de 2024";"ALEMANIA";"48,000";"4,341";"0,0904375000000000";"CGN"
"KOELN/BONN";"2024";"Diciembre  de 2024";"ALEMANIA";"43,000";"3,895";"0,0905813953488372";"CGN"
"KOELN/BONN";"2024";"Abril      de 2024";"ALEMANIA";"33,000";"2,204";"0,0667878787878788";"CGN"
"KOELN/BONN";"2024";"Noviembre  de 2024";"ALEMANIA";"32,000";"1,914";"0,0598125000000000";"CGN"
"KOELN/BONN";"2022";"Diciembre  de 2022";"ALEMANIA";"34,000";"2,522";"0,0741764705882353";"CGN"
"KOELN/BONN";"2022";"Septiembre de 2022";"ALEMANIA";"38,000";"2,966";"0,0780526315789474";"CGN"
"KOELN/BONN";"2025";"Abril      de 2025";"ALEMANIA";"44,000";"3,517";"0,0799318181818182";"CGN"
"KOELN/BONN";"2023";"Junio      de 2023";"ALEMANIA";"48,000";"4,109";"0,0856041666666667";"CGN"
"KOELN/BONN";"2023";"Septiembre de 2023";"ALEMANIA";"56,000";"5,314";"0,0948928571428571";"CGN"
"KOELN/BONN";"2024";"Mayo       de 2024";"ALEMANIA";"37,000";"2,746";"0,0742162162162162";"CGN"
"KOELN/BONN";"2025";"Julio      de 2025";"ALEMANIA";"49,000";"4,455";"0,0909183673469388";"CGN"
"KOELN/BONN";"2024";"Junio      de 2024";"ALEMANIA";"46,000";"3,955";"0,0859782608695652";"CGN"
"KOELN/BONN";"2025";"Octubre    de 2025";"ALEMANIA";"49,000";"4,474";"0,0913061224489796";"CGN"
"KOELN/BONN";"2025";"Marzo      de 2025";"ALEMANIA";"43,000";"3,772";"0,0877209302325581";"CGN"
"KOELN/BONN";"2025";"Junio      de 2025";"ALEMANIA";"47,000";"4,183";"0,0890000000000000";"CGN"
"KOELN/BONN";"2025";"Febrero    de 2025";"ALEMANIA";"42,000";"3,091";"0,0735952380952381";"CGN"
"KOELN/BONN";"2022";"Enero      de 2022";"ALEMANIA";"34,000";"1,901";"0,0559117647058824";"CGN"
"KYIV / BORYSPIL";"2022";"Enero      de 2022";"UCRANIA";"9,000";"1,451";"0,1612222222222222";"KBP"
"KYIV / BORYSPIL";"2022";"Febrero    de 2022";"UCRANIA";"7,000";"1,049";"0,1498571428571429";"KBP"
"KYIV / BORYSPIL";"2022";"Marzo      de 2022";"UCRANIA";"0,000";NA;NA;"KBP"
"LA PALMA /STA.CRUZ DE LA PALMA";"2024";"Julio      de 2024";"ESPAÑA";"2,000";"87,000";"43,5000000000000000";"SPC"
"LA PALMA /STA.CRUZ DE LA PALMA";"2024";"Septiembre de 2024";"ESPAÑA";"1,000";"92,000";"92,0000000000000000";"SPC"
"LA PALMA /STA.CRUZ DE LA PALMA";"2024";"Agosto     de 2024";"ESPAÑA";"5,000";"393,000";"78,5999999999999943";"SPC"
"LAMEZIA-TERME /S. EUFEMIA";"2024";"Julio      de 2024";"ITALIA";"9,000";"1,606";"0,1784444444444445";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2024";"Agosto     de 2024";"ITALIA";"9,000";"1,627";"0,1807777777777778";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2025";"Abril      de 2025";"ITALIA";"9,000";"1,518";"0,1686666666666667";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2025";"Octubre    de 2025";"ITALIA";"7,000";"1,150";"0,1642857142857143";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2025";"Junio      de 2025";"ITALIA";"9,000";"1,531";"0,1701111111111111";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2025";"Julio      de 2025";"ITALIA";"9,000";"1,540";"0,1711111111111111";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2025";"Mayo       de 2025";"ITALIA";"8,000";"1,362";"0,1702500000000000";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2024";"Octubre    de 2024";"ITALIA";"7,000";"1,185";"0,1692857142857143";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2025";"Marzo      de 2025";"ITALIA";"1,000";"169,000";"169,0000000000000000";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2024";"Septiembre de 2024";"ITALIA";"9,000";"1,598";"0,1775555555555556";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2025";"Septiembre de 2025";"ITALIA";"8,000";"1,442";"0,1802500000000000";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2024";"Junio      de 2024";"ITALIA";"8,000";"1,387";"0,1733750000000000";"SUF"
"LAMEZIA-TERME /S. EUFEMIA";"2025";"Agosto     de 2025";"ITALIA";"9,000";"1,669";"0,1854444444444444";"SUF"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Septiembre de 2022";"ESPAÑA";"19,000";"3,190";"0,1678947368421053";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Agosto     de 2025";"ESPAÑA";"27,000";"2,902";"0,1074814814814815";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Marzo      de 2023";"ESPAÑA";"15,000";"2,080";"0,1386666666666667";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Abril      de 2022";"ESPAÑA";"11,000";"1,687";"0,1533636363636364";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Marzo      de 2022";"ESPAÑA";"11,000";"1,595";"0,1450000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Julio      de 2022";"ESPAÑA";"22,000";"3,313";"0,1505909090909091";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Febrero    de 2022";"ESPAÑA";"8,000";"1,240";"0,1550000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Marzo      de 2025";"ESPAÑA";"12,000";"2,069";"0,1724166666666667";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Julio      de 2023";"ESPAÑA";"22,000";"2,617";"0,1189545454545455";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Febrero    de 2024";"ESPAÑA";"8,000";"1,407";"0,1758750000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Febrero    de 2025";"ESPAÑA";"12,000";"1,964";"0,1636666666666667";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Agosto     de 2024";"ESPAÑA";"27,000";"2,849";"0,1055185185185185";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Junio      de 2023";"ESPAÑA";"12,000";"1,990";"0,1658333333333333";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Agosto     de 2023";"ESPAÑA";"30,000";"3,447";"0,1149000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Noviembre  de 2023";"ESPAÑA";"9,000";"1,536";"0,1706666666666667";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Junio      de 2024";"ESPAÑA";"8,000";"1,468";"0,1835000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Septiembre de 2025";"ESPAÑA";"9,000";"1,627";"0,1807777777777778";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Enero      de 2024";"ESPAÑA";"10,000";"1,713";"0,1713000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Octubre    de 2022";"ESPAÑA";"12,000";"1,822";"0,1518333333333333";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Junio      de 2022";"ESPAÑA";"17,000";"2,647";"0,1557058823529412";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Septiembre de 2023";"ESPAÑA";"18,000";"2,709";"0,1505000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Mayo       de 2023";"ESPAÑA";"13,000";"2,050";"0,1576923076923077";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Mayo       de 2022";"ESPAÑA";"16,000";"2,012";"0,1257500000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Abril      de 2024";"ESPAÑA";"9,000";"1,638";"0,1820000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Enero      de 2022";"ESPAÑA";"4,000";"602,000";"150,5000000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Julio      de 2024";"ESPAÑA";"17,000";"2,002";"0,1177647058823529";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Noviembre  de 2024";"ESPAÑA";"13,000";"1,946";"0,1496923076923077";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Julio      de 2025";"ESPAÑA";"18,000";"1,942";"0,1078888888888889";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Octubre    de 2024";"ESPAÑA";"9,000";"1,511";"0,1678888888888889";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Abril      de 2025";"ESPAÑA";"9,000";"1,556";"0,1728888888888889";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Agosto     de 2022";"ESPAÑA";"31,000";"3,910";"0,1261290322580645";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Mayo       de 2025";"ESPAÑA";"9,000";"1,585";"0,1761111111111111";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Febrero    de 2023";"ESPAÑA";"14,000";"1,914";"0,1367142857142857";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Octubre    de 2025";"ESPAÑA";"10,000";"1,537";"0,1537000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Septiembre de 2024";"ESPAÑA";"12,000";"1,882";"0,1568333333333333";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Enero      de 2023";"ESPAÑA";"14,000";"2,114";"0,1510000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Abril      de 2023";"ESPAÑA";"14,000";"2,323";"0,1659285714285714";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Noviembre  de 2025";"ESPAÑA";"18,000";"2,571";"0,1428333333333333";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Mayo       de 2024";"ESPAÑA";"9,000";"1,630";"0,1811111111111111";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Diciembre  de 2022";"ESPAÑA";"18,000";"2,399";"0,1332777777777778";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Diciembre  de 2024";"ESPAÑA";"14,000";"2,165";"0,1546428571428571";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2022";"Noviembre  de 2022";"ESPAÑA";"16,000";"1,872";"0,1170000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Enero      de 2025";"ESPAÑA";"10,000";"1,855";"0,1855000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2024";"Marzo      de 2024";"ESPAÑA";"11,000";"1,837";"0,1670000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2025";"Junio      de 2025";"ESPAÑA";"8,000";"1,412";"0,1765000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Octubre    de 2023";"ESPAÑA";"14,000";"2,149";"0,1535000000000000";"ACE"
"LANZAROTE CÉSAR MANRIQUE";"2023";"Diciembre  de 2023";"ESPAÑA";"10,000";"1,572";"0,1572000000000000";"ACE"
"LEÓN";"2025";"Marzo      de 2025";"ESPAÑA";"4,000";"381,000";"95,2500000000000000";"LEN"
"LEÓN";"2025";"Febrero    de 2025";"ESPAÑA";"2,000";"197,000";"98,5000000000000000";"LEN"
"LIEGE /BIERSET";"2022";"Octubre    de 2022";"BELGICA";"15,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Junio      de 2022";"BELGICA";"18,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Noviembre  de 2022";"BELGICA";"11,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Noviembre  de 2024";"BELGICA";"13,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Enero      de 2022";"BELGICA";"20,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Febrero    de 2023";"BELGICA";"11,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Agosto     de 2023";"BELGICA";"13,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Septiembre de 2022";"BELGICA";"18,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Diciembre  de 2022";"BELGICA";"12,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2025";"Marzo      de 2025";"BELGICA";"14,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Mayo       de 2024";"BELGICA";"16,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Mayo       de 2023";"BELGICA";"12,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Junio      de 2023";"BELGICA";"15,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Enero      de 2023";"BELGICA";"8,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Junio      de 2024";"BELGICA";"13,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Agosto     de 2024";"BELGICA";"14,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Noviembre  de 2023";"BELGICA";"12,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2025";"Febrero    de 2025";"BELGICA";"13,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Abril      de 2023";"BELGICA";"10,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Septiembre de 2024";"BELGICA";"14,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Julio      de 2024";"BELGICA";"15,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Abril      de 2024";"BELGICA";"12,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Marzo      de 2024";"BELGICA";"13,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Febrero    de 2022";"BELGICA";"20,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Julio      de 2023";"BELGICA";"15,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Septiembre de 2023";"BELGICA";"11,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Agosto     de 2022";"BELGICA";"18,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Febrero    de 2024";"BELGICA";"17,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Marzo      de 2022";"BELGICA";"23,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Octubre    de 2024";"BELGICA";"18,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2025";"Enero      de 2025";"BELGICA";"15,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Octubre    de 2023";"BELGICA";"13,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Mayo       de 2022";"BELGICA";"17,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Enero      de 2024";"BELGICA";"17,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2024";"Diciembre  de 2024";"BELGICA";"15,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Abril      de 2022";"BELGICA";"14,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Diciembre  de 2023";"BELGICA";"11,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2022";"Julio      de 2022";"BELGICA";"17,000";"0,000";"0,0000000000000000";"LGG"
"LIEGE /BIERSET";"2023";"Marzo      de 2023";"BELGICA";"17,000";"0,000";"0,0000000000000000";"LGG"
"LISBOA";"2024";"Enero      de 2024";"PORTUGAL";"64,000";"6,384";"0,0997500000000000";"LIS"
"LISBOA";"2022";"Noviembre  de 2022";"PORTUGAL";"85,000";"9,185";"0,1080588235294118";"LIS"
"LISBOA";"2023";"Noviembre  de 2023";"PORTUGAL";"62,000";"6,847";"0,1104354838709677";"LIS"
"LISBOA";"2024";"Septiembre de 2024";"PORTUGAL";"82,000";"8,323";"0,1015000000000000";"LIS"
"LISBOA";"2022";"Junio      de 2022";"PORTUGAL";"96,000";"9,546";"0,0994375000000000";"LIS"
"LISBOA";"2025";"Junio      de 2025";"PORTUGAL";"78,000";"8,662";"0,1110512820512821";"LIS"
"LISBOA";"2024";"Abril      de 2024";"PORTUGAL";"74,000";"8,222";"0,1111081081081081";"LIS"
"LISBOA";"2025";"Abril      de 2025";"PORTUGAL";"74,000";"7,674";"0,1037027027027027";"LIS"
"LISBOA";"2022";"Diciembre  de 2022";"PORTUGAL";"93,000";"9,204";"0,0989677419354839";"LIS"
"LISBOA";"2023";"Junio      de 2023";"PORTUGAL";"85,000";"9,101";"0,1070705882352941";"LIS"
"LISBOA";"2025";"Noviembre  de 2025";"PORTUGAL";"65,000";"6,931";"0,1066307692307692";"LIS"
"LISBOA";"2023";"Febrero    de 2023";"PORTUGAL";"82,000";"8,545";"0,1042073170731707";"LIS"
"LISBOA";"2022";"Mayo       de 2022";"PORTUGAL";"91,000";"8,253";"0,0906923076923077";"LIS"
"LISBOA";"2022";"Septiembre de 2022";"PORTUGAL";"91,000";"9,272";"0,1018901098901099";"LIS"
"LISBOA";"2024";"Agosto     de 2024";"PORTUGAL";"84,000";"8,087";"0,0962738095238095";"LIS"
"LISBOA";"2025";"Marzo      de 2025";"PORTUGAL";"65,000";"6,897";"0,1061076923076923";"LIS"
"LISBOA";"2025";"Agosto     de 2025";"PORTUGAL";"85,000";"9,423";"0,1108588235294118";"LIS"
"LISBOA";"2024";"Julio      de 2024";"PORTUGAL";"82,000";"8,698";"0,1060731707317073";"LIS"
"LISBOA";"2022";"Enero      de 2022";"PORTUGAL";"75,000";"3,529";"0,0470533333333333";"LIS"
"LISBOA";"2024";"Diciembre  de 2024";"PORTUGAL";"60,000";"5,867";"0,0977833333333333";"LIS"
"LISBOA";"2025";"Octubre    de 2025";"PORTUGAL";"77,000";"8,254";"0,1071948051948052";"LIS"
"LISBOA";"2024";"Junio      de 2024";"PORTUGAL";"81,000";"7,722";"0,0953333333333333";"LIS"
"LISBOA";"2023";"Diciembre  de 2023";"PORTUGAL";"66,000";"6,258";"0,0948181818181818";"LIS"
"LISBOA";"2025";"Septiembre de 2025";"PORTUGAL";"77,000";"8,728";"0,1133506493506493";"LIS"
"LISBOA";"2025";"Febrero    de 2025";"PORTUGAL";"56,000";"5,988";"0,1069285714285714";"LIS"
"LISBOA";"2023";"Agosto     de 2023";"PORTUGAL";"90,000";"9,935";"0,1103888888888889";"LIS"
"LISBOA";"2025";"Enero      de 2025";"PORTUGAL";"63,000";"6,333";"0,1005238095238095";"LIS"
"LISBOA";"2022";"Febrero    de 2022";"PORTUGAL";"71,000";"5,056";"0,0712112676056338";"LIS"
"LISBOA";"2023";"Abril      de 2023";"PORTUGAL";"88,000";"9,212";"0,1046818181818182";"LIS"
"LISBOA";"2024";"Febrero    de 2024";"PORTUGAL";"59,000";"6,492";"0,1100338983050847";"LIS"
"LISBOA";"2023";"Octubre    de 2023";"PORTUGAL";"90,000";"9,745";"0,1082777777777778";"LIS"
"LISBOA";"2022";"Marzo      de 2022";"PORTUGAL";"84,000";"6,558";"0,0780714285714286";"LIS"
