"Icao_Aerolinea";"Iata_Aeropuerto";"Fecha";"Hora";"Vuelo";"Origen";"Estado";"Numero_Vuelo";"Nombre_Aeropuerto";"Ciudad_Aeropuerto";"País_Aeropuerto";"Icao_Aeropuerto";"Latitud";"Longitud";"Altitud";"Zona_Horaria";"Nombre_Aerolinea";"País_Aerolinea";"PAX_Medio_Aeropuerto";"PAX_Medio_Compania";"PAX_Medio_Total";"franja_horaria"
"RYR";"EIN";"2025-11-12";"21:10";"RYR1718";"EINDHOVEN (EIN)";"No informado";"1718";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"RYANAIR DAC";"Ireland";"168,8955319148936";"169,882861189801702";"169,3891965523476";"Noche"
"RYR";"VIE";"2025-11-10";"19:10";"RYR7340";"VIENA (VIE)";"No informado";"7340";"Vienna International Airport";"Vienna";"Austria";"LOWW";"48,1102981567380";"16,56970024108900";"600";"Europe/Vienna";"RYANAIR DAC";"Ireland";"161,7025531914894";"169,882861189801702";"165,7927071906455";"Noche"
"RYR";"CRL";"2025-11-22";"23:10";"RYR2147";"BRUSELAS /CHARLEROI (CRL)";"No informado";"2147";"Brussels South Charleroi Airport";"Charleroi";"Belgium";"EBCI";"50,4592020000000";"4,45382000000000";"614";"Europe/Brussels";"RYANAIR DAC";"Ireland";"173,7036170212766";"169,882861189801702";"171,7932391055392";"Noche"
"RYR";"EIN";"2025-11-13";"23:30";"RYR1718";"EINDHOVEN (EIN)";"No informado";"1718";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"RYANAIR DAC";"Ireland";"168,8955319148936";"169,882861189801702";"169,3891965523476";"Noche"
"RYR";"RAK";"2025-11-16";"15:10";"RYR2217";"MARRAKECH (RAK)";"No informado";"2217";"Menara Airport";"Marrakech";"Morocco";"GMMX";"31,6068992615000";"-8,03629970551000";"1545";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"165,6275555555555";"169,882861189801702";"167,7552083726786";"Tarde"
"RYR";"FCO";"2025-11-09";"13:35";"RYR993";"ROMA /FIUMICINO (FCO)";"No informado";"993";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Tarde"
"RYR";"IBZ";"2025-11-16";"09:40";"RYR616";"IBIZA (IBZ)";"No informado";"616";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38,8728981018000";"1,37311995029000";"24";"Europe/Madrid";"RYANAIR DAC";"Ireland";"111,1631914893617";"169,882861189801702";"140,5230263395817";"Mañana"
"RYR";"PMI";"2025-11-14";"14:00";"RYR7215";"PALMA DE MALLORCA (PMI)";"No informado";"7215";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39,5517005920000";"2,73881006241000";"27";"Europe/Madrid";"RYANAIR DAC";"Ireland";"126,7802127659574";"169,882861189801702";"148,3315369778796";"Tarde"
"RYR";"EIN";"2025-11-09";"14:50";"RYR1718";"EINDHOVEN (EIN)";"No informado";"1718";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"RYANAIR DAC";"Ireland";"168,8955319148936";"169,882861189801702";"169,3891965523476";"Tarde"
"RYR";"EIN";"2025-11-10";"22:25";"RYR1718";"EINDHOVEN (EIN)";"No informado";"1718";"Eindhoven Airport";"Eindhoven";"Netherlands";"EHEH";"51,4500999451000";"5,37452983856000";"74";"Europe/Amsterdam";"RYANAIR DAC";"Ireland";"168,8955319148936";"169,882861189801702";"169,3891965523476";"Noche"
"RYR";"SVQ";"2025-11-22";"10:55";"RYR2206";"SEVILLA (SVQ)";"No informado";"2206";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37,4179992675781";"-5,89310979843140";"112";"Europe/Madrid";"RYANAIR DAC";"Ireland";"118,2457446808511";"169,882861189801702";"144,0643029353264";"Mañana"
"RYR";"SCQ";"2025-11-18";"00:30";"RYR2271";"SANTIAGO-ROSALÍA DE CASTRO (SCQ)";"No informado";"2271";"Santiago de Compostela Airport";"Santiago";"Spain";"LEST";"42,8963012695312";"-8,41514015197754";"1213";"Europe/Madrid";"RYANAIR DAC";"Ireland";"172,6497872340425";"169,882861189801702";"171,2663242119221";"Madrugada"
"RYR";"SCQ";"2025-11-19";"12:45";"RYR705";"SANTIAGO-ROSALÍA DE CASTRO (SCQ)";"No informado";"705";"Santiago de Compostela Airport";"Santiago";"Spain";"LEST";"42,8963012695312";"-8,41514015197754";"1213";"Europe/Madrid";"RYANAIR DAC";"Ireland";"172,6497872340425";"169,882861189801702";"171,2663242119221";"Tarde"
"RYR";"SCQ";"2025-11-21";"09:45";"RYR2271";"SANTIAGO-ROSALÍA DE CASTRO (SCQ)";"No informado";"2271";"Santiago de Compostela Airport";"Santiago";"Spain";"LEST";"42,8963012695312";"-8,41514015197754";"1213";"Europe/Madrid";"RYANAIR DAC";"Ireland";"172,6497872340425";"169,882861189801702";"171,2663242119221";"Mañana"
"RYR";"PMI";"2025-11-09";"13:15";"RYR7215";"PALMA DE MALLORCA (PMI)";"No informado";"7215";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39,5517005920000";"2,73881006241000";"27";"Europe/Madrid";"RYANAIR DAC";"Ireland";"126,7802127659574";"169,882861189801702";"148,3315369778796";"Tarde"
"RYR";"SDR";"2025-11-14";"13:25";"RYR2215";"SANTANDER-SEVE BALLESTEROS (SDR)";"No informado";"2215";"Santander Airport";"Santander";"Spain";"LEXJ";"43,4271011352539";"-3,82000994682312";"16";"Europe/Madrid";"RYANAIR DAC";"Ireland";"167,8093617021277";"169,882861189801702";"168,8461114459647";"Tarde"
"RYR";"SDR";"2025-11-16";"14:55";"RYR2215";"SANTANDER-SEVE BALLESTEROS (SDR)";"No informado";"2215";"Santander Airport";"Santander";"Spain";"LEXJ";"43,4271011352539";"-3,82000994682312";"16";"Europe/Madrid";"RYANAIR DAC";"Ireland";"167,8093617021277";"169,882861189801702";"168,8461114459647";"Tarde"
"RYR";"BGY";"2025-11-10";"09:00";"RYR4728";"MILAN/BERGAMO (BGY)";"No informado";"4728";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Mañana"
"RYR";"SOF";"2025-11-16";"00:25";"RYR9237";"SOFIA (SOF)";"No informado";"9237";"Sofia";"Sofia";"Bulgaria";"LBSF";"42,6966934204102";"23,41143608093262";"1742";"Europe/Sofia";"RYANAIR DAC";"Ireland";"180,6085106382979";"169,882861189801702";"175,2456859140498";"Madrugada"
"RYR";"STN";"2025-11-18";"20:35";"RYR643";"LONDRES /STANSTED (STN)";"No informado";"643";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Noche"
"RYR";"FCO";"2025-11-16";"10:45";"RYR1003";"ROMA /FIUMICINO (FCO)";"No informado";"1003";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Mañana"
"RYR";"STN";"2025-11-09";"20:40";"RYR1736";"LONDRES /STANSTED (STN)";"No informado";"1736";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Noche"
"RYR";"BLQ";"2025-11-16";"20:10";"RYR6423";"BOLONIA (BLQ)";"No informado";"6423";"Bologna Guglielmo Marconi Airport";"Bologna";"Italy";"LIPE";"44,5354000000000";"11,28870000000000";"123";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,9978723404255";"169,882861189801702";"172,4403667651136";"Noche"
"RYR";"FCO";"2025-11-14";"11:10";"RYR993";"ROMA /FIUMICINO (FCO)";"No informado";"993";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Mañana"
"RYR";"FCO";"2025-11-12";"20:15";"RYR1003";"ROMA /FIUMICINO (FCO)";"No informado";"1003";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Noche"
"RYR";"FCO";"2025-11-10";"23:20";"RYR999";"ROMA /FIUMICINO (FCO)";"No informado";"999";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Noche"
"RYR";"FCO";"2025-11-20";"07:50";"RYR999";"ROMA /FIUMICINO (FCO)";"No informado";"999";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Mañana"
"RYR";"STN";"2025-11-15";"23:05";"RYR1736";"LONDRES /STANSTED (STN)";"No informado";"1736";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Noche"
"RYR";"LIS";"2025-11-18";"13:30";"RYR1768";"LISBOA (LIS)";"No informado";"1768";"Humberto Delgado Airport (Lisbon Portela Airport)";"Lisbon";"Portugal";"LPPT";"38,7813000000000";"-9,13592000000000";"374";"Europe/Lisbon";"RYANAIR DAC";"Ireland";"101,4665957446808";"169,882861189801702";"135,6747284672413";"Tarde"
"RYR";"FCO";"2025-11-18";"13:05";"RYR993";"ROMA /FIUMICINO (FCO)";"No informado";"993";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Tarde"
"RYR";"STN";"2025-11-22";"13:50";"RYR643";"LONDRES /STANSTED (STN)";"No informado";"643";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Tarde"
"RYR";"FCO";"2025-11-22";"11:40";"RYR993";"ROMA /FIUMICINO (FCO)";"No informado";"993";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Mañana"
"RYR";"BGY";"2025-11-17";"17:25";"RYR4631";"MILAN/BERGAMO (BGY)";"No informado";"4631";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Tarde"
"RYR";"FEZ";"2025-11-21";"09:40";"RYR5372";"FEZ /SAIS (FEZ)";"No informado";"5372";"Saïss Airport";"Fes";"Morocco";"GMFF";"33,9272994995000";"-4,97796010971000";"1900";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"146,6230952380952";"169,882861189801702";"158,2529782139485";"Mañana"
"RYR";"STN";"2025-11-13";"21:20";"RYR6325";"LONDRES /STANSTED (STN)";"No informado";"6325";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Noche"
"RYR";"TFS";"2025-11-15";"22:40";"RYR1971";"TENERIFE SUR (TFS)";"No informado";"1971";"Tenerife South Airport";"Tenerife";"Spain";"GCTS";"28,0445003510000";"-16,57250022890000";"209";"Atlantic/Canary";"RYANAIR DAC";"Ireland";"173,4065217391304";"169,882861189801702";"171,6446914644661";"Noche"
"RYR";"FCO";"2025-11-09";"17:20";"RYR999";"ROMA /FIUMICINO (FCO)";"No informado";"999";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Tarde"
"RYR";"BER";"2025-11-17";"12:20";"RYR138";"BERLIN BRANDENBURG (BER)";"No informado";"138";NA;NA;NA;NA;NA;NA;NA;NA;"RYANAIR DAC";"Ireland";"170,9934042553191";"169,882861189801702";"170,4381327225604";"Tarde"
"RYR";"TLS";"2025-11-21";"17:45";"RYR2080";"TOULOUSE (TLS)";"No informado";"2080";"Toulouse-Blagnac Airport";"Toulouse";"France";"LFBO";"43,6291010000000";"1,36382000000000";"499";"Europe/Paris";"RYANAIR DAC";"Ireland";"147,1353488372093";"169,882861189801702";"158,5091050135055";"Tarde"
"RYR";"TLS";"2025-11-16";"09:25";"RYR2080";"TOULOUSE (TLS)";"No informado";"2080";"Toulouse-Blagnac Airport";"Toulouse";"France";"LFBO";"43,6291010000000";"1,36382000000000";"499";"Europe/Paris";"RYANAIR DAC";"Ireland";"147,1353488372093";"169,882861189801702";"158,5091050135055";"Mañana"
"RYR";"PSA";"2025-11-21";"17:40";"RYR952";"PISA / GALILEO GALILEI (PSA)";"No informado";"952";"Pisa International Airport";"Pisa";"Italy";"LIRP";"43,6838990000000";"10,39270000000000";"6";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,3404255319149";"169,882861189801702";"170,6116433608583";"Tarde"
"RYR";"BGY";"2025-11-19";"09:15";"RYR4631";"MILAN/BERGAMO (BGY)";"No informado";"4631";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Mañana"
"RYR";"BGY";"2025-11-13";"10:35";"RYR497";"MILAN/BERGAMO (BGY)";"No informado";"497";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Mañana"
"RYR";"MAN";"2025-11-21";"09:20";"RYR641";"MANCHESTER (MAN)";"No informado";"641";"Manchester Airport";"Manchester";"United Kingdom";"EGCC";"53,3536987304688";"-2,27495002746582";"257";"Europe/London";"RYANAIR DAC";"Ireland";"171,3725531914894";"169,882861189801702";"170,6277071906455";"Mañana"
"RYR";"BGY";"2025-11-10";"23:30";"RYR4663";"MILAN/BERGAMO (BGY)";"No informado";"4663";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Noche"
"RYR";"BGY";"2025-11-17";"00:25";"RYR4728";"MILAN/BERGAMO (BGY)";"No informado";"4728";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Madrugada"
"RYR";"BGY";"2025-11-14";"07:50";"RYR497";"MILAN/BERGAMO (BGY)";"No informado";"497";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Mañana"
"RYR";"BGY";"2025-11-22";"16:30";"RYR497";"MILAN/BERGAMO (BGY)";"No informado";"497";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Tarde"
"RYR";"BGY";"2025-11-14";"16:05";"RYR4631";"MILAN/BERGAMO (BGY)";"No informado";"4631";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Tarde"
"RYR";"FCO";"2025-11-14";"17:50";"RYR999";"ROMA /FIUMICINO (FCO)";"No informado";"999";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Tarde"
"RYR";"FCO";"2025-11-13";"12:15";"RYR1003";"ROMA /FIUMICINO (FCO)";"No informado";"1003";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Tarde"
"RYR";"CRL";"2025-11-20";"23:50";"RYR1687";"BRUSELAS /CHARLEROI (CRL)";"No informado";"1687";"Brussels South Charleroi Airport";"Charleroi";"Belgium";"EBCI";"50,4592020000000";"4,45382000000000";"614";"Europe/Brussels";"RYANAIR DAC";"Ireland";"173,7036170212766";"169,882861189801702";"171,7932391055392";"Noche"
"RYR";"RAK";"2025-11-20";"22:15";"RYR2217";"MARRAKECH (RAK)";"No informado";"2217";"Menara Airport";"Marrakech";"Morocco";"GMMX";"31,6068992615000";"-8,03629970551000";"1545";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"165,6275555555555";"169,882861189801702";"167,7552083726786";"Noche"
"RYR";"NTE";"2025-11-17";"09:55";"RYR1714";"NANTES-ATLANTIQUE (NTE)";"No informado";"1714";"Nantes Atlantique Airport";"Nantes";"France";"LFRS";"47,1531982422000";"-1,61073005199000";"90";"Europe/Paris";"RYANAIR DAC";"Ireland";"169,5627659574468";"169,882861189801702";"169,7228135736243";"Mañana"
"RYR";"BGY";"2025-11-15";"11:00";"RYR4631";"MILAN/BERGAMO (BGY)";"No informado";"4631";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Mañana"
"RYR";"SVQ";"2025-11-16";"09:15";"RYR2206";"SEVILLA (SVQ)";"No informado";"2206";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37,4179992675781";"-5,89310979843140";"112";"Europe/Madrid";"RYANAIR DAC";"Ireland";"118,2457446808511";"169,882861189801702";"144,0643029353264";"Mañana"
"RYR";"BGY";"2025-11-09";"10:50";"RYR497";"MILAN/BERGAMO (BGY)";"Finalizado";"497";"Il Caravaggio International Airport";"Bergamo";"Italy";"LIME";"45,6739010000000";"9,70417000000000";"782";"Europe/Rome";"RYANAIR DAC";"Ireland";"175,0940425531915";"169,882861189801702";"172,4884518714966";"Mañana"
"RYR";"BHX";"2025-11-10";"15:35";"RYR9380";"BIRMINGHAM / INTERNACIONAL (BHX)";"No informado";"9380";"Birmingham International Airport";"Birmingham";"United Kingdom";"EGBB";"52,4538993835000";"-1,74802994728000";"327";"Europe/London";"RYANAIR DAC";"Ireland";"162,7900000000000";"169,882861189801702";"166,3364305949008";"Tarde"
"RYR";"BHX";"2025-11-15";"09:25";"RYR9380";"BIRMINGHAM / INTERNACIONAL (BHX)";"No informado";"9380";"Birmingham International Airport";"Birmingham";"United Kingdom";"EGBB";"52,4538993835000";"-1,74802994728000";"327";"Europe/London";"RYANAIR DAC";"Ireland";"162,7900000000000";"169,882861189801702";"166,3364305949008";"Mañana"
"RYR";"PSA";"2025-11-09";"20:20";"RYR8712";"PISA / GALILEO GALILEI (PSA)";"No informado";"8712";"Pisa International Airport";"Pisa";"Italy";"LIRP";"43,6838990000000";"10,39270000000000";"6";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,3404255319149";"169,882861189801702";"170,6116433608583";"Noche"
"RYR";"PMI";"2025-11-20";"09:10";"RYR7215";"PALMA DE MALLORCA (PMI)";"No informado";"7215";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39,5517005920000";"2,73881006241000";"27";"Europe/Madrid";"RYANAIR DAC";"Ireland";"126,7802127659574";"169,882861189801702";"148,3315369778796";"Mañana"
"RYR";"LPA";"2025-11-21";"23:30";"RYR7201";"GRAN CANARIA (LPA)";"No informado";"7201";"Gran Canaria Airport";"Gran Canaria";"Spain";"GCLP";"27,9319000244141";"-15,38659954071045";"78";"Atlantic/Canary";"RYANAIR DAC";"Ireland";"154,1063829787234";"169,882861189801702";"161,9946220842626";"Noche"
"RYR";"PSA";"2025-11-20";"15:25";"RYR952";"PISA / GALILEO GALILEI (PSA)";"No informado";"952";"Pisa International Airport";"Pisa";"Italy";"LIRP";"43,6838990000000";"10,39270000000000";"6";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,3404255319149";"169,882861189801702";"170,6116433608583";"Tarde"
"RYR";"PSR";"2025-11-22";"08:00";"RYR6415";"PESCARA (PSR)";"No informado";"6415";"Pescara International Airport";"Pescara";"Italy";"LIBP";"42,4317020000000";"14,18110000000000";"48";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,2600000000000";"169,882861189801702";"172,0714305949008";"Mañana"
"RYR";"LPA";"2025-11-12";"22:45";"RYR7201";"GRAN CANARIA (LPA)";"No informado";"7201";"Gran Canaria Airport";"Gran Canaria";"Spain";"GCLP";"27,9319000244141";"-15,38659954071045";"78";"Atlantic/Canary";"RYANAIR DAC";"Ireland";"154,1063829787234";"169,882861189801702";"161,9946220842626";"Noche"
"RYR";"VIE";"2025-11-10";"08:45";"RYR802";"VIENA (VIE)";"No informado";"802";"Vienna International Airport";"Vienna";"Austria";"LOWW";"48,1102981567380";"16,56970024108900";"600";"Europe/Vienna";"RYANAIR DAC";"Ireland";"161,7025531914894";"169,882861189801702";"165,7927071906455";"Mañana"
"RYR";"VIE";"2025-11-13";"09:55";"RYR802";"VIENA (VIE)";"No informado";"802";"Vienna International Airport";"Vienna";"Austria";"LOWW";"48,1102981567380";"16,56970024108900";"600";"Europe/Vienna";"RYANAIR DAC";"Ireland";"161,7025531914894";"169,882861189801702";"165,7927071906455";"Mañana"
"RYR";"BVA";"2025-11-17";"14:55";"RYR9001";"PARIS /BEAUVAIS-TILLE (BVA)";"No informado";"9001";"Paris Beauvais Tillé Airport";"Beauvais";"France";"LFOB";"49,4543991088867";"2,11278009414673";"359";"Europe/Paris";"RYANAIR DAC";"Ireland";"169,0291489361702";"169,882861189801702";"169,4560050629860";"Tarde"
"RYR";"SVQ";"2025-11-16";"19:05";"RYR2208";"SEVILLA (SVQ)";"No informado";"2208";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37,4179992675781";"-5,89310979843140";"112";"Europe/Madrid";"RYANAIR DAC";"Ireland";"118,2457446808511";"169,882861189801702";"144,0643029353264";"Noche"
"RYR";"RAK";"2025-11-10";"18:55";"RYR2217";"MARRAKECH (RAK)";"No informado";"2217";"Menara Airport";"Marrakech";"Morocco";"GMMX";"31,6068992615000";"-8,03629970551000";"1545";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"165,6275555555555";"169,882861189801702";"167,7552083726786";"Noche"
"RYR";"STN";"2025-11-09";"22:40";"RYR6325";"LONDRES /STANSTED (STN)";"No informado";"6325";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Noche"
"RYR";"FEZ";"2025-11-10";"15:40";"RYR5372";"FEZ /SAIS (FEZ)";"No informado";"5372";"Saïss Airport";"Fes";"Morocco";"GMFF";"33,9272994995000";"-4,97796010971000";"1900";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"146,6230952380952";"169,882861189801702";"158,2529782139485";"Tarde"
"RYR";"STN";"2025-11-10";"14:20";"RYR643";"LONDRES /STANSTED (STN)";"No informado";"643";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Tarde"
"RYR";"PMI";"2025-11-17";"15:15";"RYR7215";"PALMA DE MALLORCA (PMI)";"No informado";"7215";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39,5517005920000";"2,73881006241000";"27";"Europe/Madrid";"RYANAIR DAC";"Ireland";"126,7802127659574";"169,882861189801702";"148,3315369778796";"Tarde"
"RYR";"STN";"2025-11-17";"12:10";"RYR1736";"LONDRES /STANSTED (STN)";"No informado";"1736";"London Stansted Airport";"London";"United Kingdom";"EGSS";"51,8849983215000";"0,23499999940400";"348";"Europe/London";"RYANAIR DAC";"Ireland";"169,2459574468085";"169,882861189801702";"169,5644093183051";"Tarde"
"RYR";"PMI";"2025-11-15";"22:25";"RYR7373";"PALMA DE MALLORCA (PMI)";"No informado";"7373";"Palma De Mallorca Airport";"Palma de Mallorca";"Spain";"LEPA";"39,5517005920000";"2,73881006241000";"27";"Europe/Madrid";"RYANAIR DAC";"Ireland";"126,7802127659574";"169,882861189801702";"148,3315369778796";"Noche"
"RYR";"FCO";"2025-11-20";"18:10";"RYR993";"ROMA /FIUMICINO (FCO)";"No informado";"993";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41,8002778000000";"12,23888890000000";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455";"Noche"
"RYR";"TNG";"2025-11-21";"14:15";"RYR5540";"TANGER (TNG)";"No informado";"5540";"Ibn Batouta Airport";"Tanger";"Morocco";"GMTT";"35,7268981934000";"-5,91689014435000";"62";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"144,5700000000000";"169,882861189801702";"157,2264305949008";"Tarde"
"RYR";"LIS";"2025-11-17";"12:20";"RYR1768";"LISBOA (LIS)";"No informado";"1768";"Humberto Delgado Airport (Lisbon Portela Airport)";"Lisbon";"Portugal";"LPPT";"38,7813000000000";"-9,13592000000000";"374";"Europe/Lisbon";"RYANAIR DAC";"Ireland";"101,4665957446808";"169,882861189801702";"135,6747284672413";"Tarde"
"RYR";"TNG";"2025-11-11";"00:25";"RYR5540";"TANGER (TNG)";"No informado";"5540";"Ibn Batouta Airport";"Tanger";"Morocco";"GMTT";"35,7268981934000";"-5,91689014435000";"62";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"144,5700000000000";"169,882861189801702";"157,2264305949008";"Madrugada"
"RYR";"SVQ";"2025-11-19";"08:35";"RYR2206";"SEVILLA (SVQ)";"No informado";"2206";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37,4179992675781";"-5,89310979843140";"112";"Europe/Madrid";"RYANAIR DAC";"Ireland";"118,2457446808511";"169,882861189801702";"144,0643029353264";"Mañana"
