"Compañía";"Año";"Mes";"País";"Operaciones Totales";"Pasajeros Totales";"PAX_medio";"icao_aerolinea"
"DEUTSCHE LUFTHANSA A.G.";"2023";"Julio      de 2023";"ALEMANIA";"99,000";"16,214";"0,1637777777777778";"DLH"
"DEUTSCHE LUFTHANSA A.G.";"2024";"Marzo      de 2024";"ALEMANIA";"91,000";"16,575";"0,1821428571428571";"DLH"
"DEUTSCHE LUFTHANSA A.G.";"2022";"Septiembre de 2022";"ALEMANIA";"97,000";"15,378";"0,1585360824742268";"DLH"
"DEUTSCHE LUFTHANSA A.G.";"2022";"Junio      de 2022";"ALEMANIA";"107,000";"16,648";"0,1555887850467290";"DLH"
"DEUTSCHE LUFTHANSA A.G.";"2025";"Noviembre  de 2025";"ALEMANIA";"82,000";"13,235";"0,1614024390243902";"DLH"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Mayo       de 2024";"ALEMANIA";"23,000";"3,697";"0,1607391304347826";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Abril      de 2025";"HOLANDA";"8,000";"1,411";"0,1763750000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Julio      de 2025";"ALEMANIA";"9,000";"1,474";"0,1637777777777778";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Agosto     de 2022";"ALEMANIA";"9,000";"1,359";"0,1510000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Mayo       de 2023";"PORTUGAL";"6,000";"893,000";"148,8333333333333428";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Septiembre de 2023";"ALEMANIA";"16,000";"2,719";"0,1699375000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Marzo      de 2022";"ALEMANIA";"11,000";"1,797";"0,1633636363636363";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Febrero    de 2024";"ALEMANIA";"12,000";"1,937";"0,1614166666666667";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Julio      de 2022";"ALEMANIA";"8,000";"1,342";"0,1677500000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Enero      de 2022";"ALEMANIA";"7,000";"836,000";"119,4285714285714306";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Julio      de 2024";"ALEMANIA";"8,000";"1,378";"0,1722500000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Enero      de 2023";"PORTUGAL";"13,000";"1,537";"0,1182307692307692";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Junio      de 2025";"ALEMANIA";"15,000";"2,406";"0,1604000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Abril      de 2023";"ALEMANIA";"16,000";"2,789";"0,1743125000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Noviembre  de 2025";"ALEMANIA";"17,000";"2,462";"0,1448235294117647";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Abril      de 2022";"ALEMANIA";"9,000";"1,479";"0,1643333333333333";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Septiembre de 2024";"ALEMANIA";"22,000";"3,555";"0,1615909090909091";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Diciembre  de 2024";"ALEMANIA";"16,000";"2,412";"0,1507500000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Septiembre de 2025";"ALEMANIA";"17,000";"2,948";"0,1734117647058823";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Julio      de 2025";"HOLANDA";"8,000";"1,364";"0,1705000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Octubre    de 2025";"HOLANDA";"9,000";"1,443";"0,1603333333333333";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Noviembre  de 2022";"PORTUGAL";"13,000";"1,815";"0,1396153846153846";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Mayo       de 2025";"HOLANDA";"9,000";"1,531";"0,1701111111111111";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Mayo       de 2025";"ALEMANIA";"17,000";"2,834";"0,1667058823529412";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Abril      de 2025";"ALEMANIA";"17,000";"2,934";"0,1725882352941177";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Junio      de 2023";"ALEMANIA";"15,000";"2,479";"0,1652666666666667";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Diciembre  de 2022";"ALEMANIA";"9,000";"1,447";"0,1607777777777778";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Octubre    de 2023";"ALEMANIA";"17,000";"2,942";"0,1730588235294118";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Junio      de 2023";"PORTUGAL";"7,000";"1,184";"0,1691428571428571";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Marzo      de 2024";"ALEMANIA";"14,000";"2,441";"0,1743571428571428";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Noviembre  de 2022";"ALEMANIA";"8,000";"1,175";"0,1468750000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Enero      de 2024";"ALEMANIA";"10,000";"1,280";"0,1280000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Agosto     de 2023";"ALEMANIA";"9,000";"1,468";"0,1631111111111111";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Febrero    de 2023";"PORTUGAL";"12,000";"1,554";"0,1295000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Febrero    de 2022";"ALEMANIA";"12,000";"1,893";"0,1577500000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Marzo      de 2025";"ALEMANIA";"17,000";"2,561";"0,1506470588235294";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Febrero    de 2025";"ALEMANIA";"15,000";"2,251";"0,1500666666666667";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Abril      de 2023";"PORTUGAL";"8,000";"1,453";"0,1816250000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Mayo       de 2022";"ALEMANIA";"9,000";"1,490";"0,1655555555555556";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Noviembre  de 2024";"ALEMANIA";"10,000";"1,051";"0,1051000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Junio      de 2022";"ALEMANIA";"8,000";"1,380";"0,1725000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Abril      de 2024";"ALEMANIA";"21,000";"3,405";"0,1621428571428571";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Enero      de 2023";"ALEMANIA";"9,000";"1,365";"0,1516666666666667";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Mayo       de 2023";"ALEMANIA";"17,000";"2,793";"0,1642941176470588";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Marzo      de 2023";"PORTUGAL";"12,000";"1,691";"0,1409166666666667";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Junio      de 2024";"ALEMANIA";"17,000";"2,619";"0,1540588235294118";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Septiembre de 2025";"HOLANDA";"8,000";"1,314";"0,1642500000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Febrero    de 2023";"ALEMANIA";"8,000";"1,351";"0,1688750000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Septiembre de 2022";"ALEMANIA";"8,000";"1,360";"0,1700000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Julio      de 2023";"ALEMANIA";"9,000";"1,415";"0,1572222222222222";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Julio      de 2023";"PORTUGAL";"7,000";"1,219";"0,1741428571428572";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Marzo      de 2025";"HOLANDA";"1,000";"186,000";"186,0000000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Agosto     de 2025";"ALEMANIA";"9,000";"1,544";"0,1715555555555556";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Agosto     de 2024";"ALEMANIA";"8,000";"1,390";"0,1737500000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Agosto     de 2025";"HOLANDA";"9,000";"1,432";"0,1591111111111111";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Diciembre  de 2023";"ALEMANIA";"13,000";"2,003";"0,1540769230769231";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Octubre    de 2022";"ALEMANIA";"9,000";"1,483";"0,1647777777777778";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Noviembre  de 2023";"ALEMANIA";"9,000";"1,263";"0,1403333333333333";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2022";"Diciembre  de 2022";"PORTUGAL";"14,000";"1,947";"0,1390714285714286";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Enero      de 2025";"ALEMANIA";"11,000";"1,512";"0,1374545454545455";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Octubre    de 2025";"ALEMANIA";"16,000";"2,678";"0,1673750000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Septiembre de 2023";"PORTUGAL";"6,000";"951,000";"158,5000000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2024";"Octubre    de 2024";"ALEMANIA";"20,000";"3,090";"0,1545000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Noviembre  de 2025";"HOLANDA";"8,000";"1,084";"0,1355000000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2025";"Junio      de 2025";"HOLANDA";"8,000";"1,273";"0,1591250000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Octubre    de 2023";"PORTUGAL";"8,000";"1,181";"0,1476250000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Marzo      de 2023";"ALEMANIA";"8,000";"1,382";"0,1727500000000000";"EJU"
"EASYJET EUROPE AIRLINE GMBH";"2023";"Agosto     de 2023";"PORTUGAL";"7,000";"1,390";"0,1985714285714286";"EJU"
"EASYJET SWITZERLAND SA";"2023";"Agosto     de 2023";"SUIZA";"24,000";"3,581";"0,1492083333333333";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Abril      de 2025";"SUIZA";"43,000";"7,317";"0,1701627906976744";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Mayo       de 2025";"SUIZA";"43,000";"6,609";"0,1536976744186047";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Febrero    de 2025";"SUIZA";"23,000";"3,495";"0,1519565217391304";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Diciembre  de 2024";"SUIZA";"18,000";"2,947";"0,1637222222222222";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Agosto     de 2024";"SUIZA";"23,000";"3,669";"0,1595217391304348";"EZS"
"EASYJET SWITZERLAND SA";"2022";"Marzo      de 2022";"SUIZA";"2,000";"192,000";"96,0000000000000000";"EZS"
"EASYJET SWITZERLAND SA";"2022";"Octubre    de 2022";"SUIZA";"12,000";"1,739";"0,1449166666666667";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Mayo       de 2024";"SUIZA";"32,000";"5,094";"0,1591875000000000";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Septiembre de 2025";"SUIZA";"42,000";"7,132";"0,1698095238095238";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Abril      de 2024";"SUIZA";"30,000";"5,003";"0,1667666666666667";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Noviembre  de 2023";"SUIZA";"8,000";"1,016";"0,1270000000000000";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Abril      de 2023";"SUIZA";"25,000";"4,298";"0,1719200000000000";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Enero      de 2024";"SUIZA";"9,000";"1,116";"0,1240000000000000";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Febrero    de 2024";"SUIZA";"11,000";"1,554";"0,1412727272727273";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Marzo      de 2025";"SUIZA";"36,000";"5,255";"0,1459722222222222";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Octubre    de 2023";"SUIZA";"23,000";"3,695";"0,1606521739130435";"EZS"
"EASYJET SWITZERLAND SA";"2022";"Mayo       de 2022";"SUIZA";"11,000";"1,601";"0,1455454545454545";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Marzo      de 2024";"SUIZA";"15,000";"2,308";"0,1538666666666667";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Octubre    de 2025";"SUIZA";"43,000";"7,108";"0,1653023255813953";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Agosto     de 2025";"SUIZA";"35,000";"5,761";"0,1646000000000000";"EZS"
"EASYJET SWITZERLAND SA";"2022";"Abril      de 2022";"SUIZA";"13,000";"2,122";"0,1632307692307692";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Mayo       de 2023";"SUIZA";"26,000";"3,974";"0,1528461538461539";"EZS"
"EASYJET SWITZERLAND SA";"2022";"Julio      de 2022";"SUIZA";"28,000";"4,902";"0,1750714285714286";"EZS"
"EASYJET SWITZERLAND SA";"2022";"Agosto     de 2022";"SUIZA";"26,000";"3,590";"0,1380769230769231";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Enero      de 2025";"SUIZA";"18,000";"2,618";"0,1454444444444444";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Julio      de 2023";"SUIZA";"27,000";"4,728";"0,1751111111111111";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Junio      de 2025";"SUIZA";"41,000";"6,665";"0,1625609756097561";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Junio      de 2023";"SUIZA";"26,000";"3,883";"0,1493461538461539";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Septiembre de 2023";"SUIZA";"26,000";"4,081";"0,1569615384615385";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Noviembre  de 2024";"SUIZA";"18,000";"1,956";"0,1086666666666667";"EZS"
"EASYJET SWITZERLAND SA";"2022";"Septiembre de 2022";"SUIZA";"15,000";"2,218";"0,1478666666666667";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Julio      de 2024";"SUIZA";"26,000";"4,666";"0,1794615384615385";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Noviembre  de 2025";"SUIZA";"27,000";"4,130";"0,1529629629629630";"EZS"
"EASYJET SWITZERLAND SA";"2022";"Junio      de 2022";"SUIZA";"13,000";"2,009";"0,1545384615384615";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Octubre    de 2024";"SUIZA";"27,000";"4,279";"0,1584814814814815";"EZS"
"EASYJET SWITZERLAND SA";"2025";"Julio      de 2025";"SUIZA";"34,000";"6,143";"0,1806764705882353";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Junio      de 2024";"SUIZA";"28,000";"4,416";"0,1577142857142857";"EZS"
"EASYJET SWITZERLAND SA";"2024";"Septiembre de 2024";"SUIZA";"30,000";"5,044";"0,1681333333333333";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Diciembre  de 2023";"SUIZA";"9,000";"1,428";"0,1586666666666667";"EZS"
"EASYJET SWITZERLAND SA";"2023";"Marzo      de 2023";"SUIZA";"4,000";"681,000";"170,2500000000000000";"EZS"
"EASYJET UK LTD ";"2022";"Septiembre de 2022";"REINO UNIDO";"90,000";"12,214";"0,1357111111111111";NA
"EASYJET UK LTD ";"2023";"Noviembre  de 2023";"REINO UNIDO";"43,000";"6,093";"0,1416976744186046";NA
"EASYJET UK LTD ";"2022";"Abril      de 2022";"REINO UNIDO";"81,000";"11,984";"0,1479506172839506";NA
"EASYJET UK LTD ";"2023";"Abril      de 2023";"REINO UNIDO";"79,000";"11,943";"0,1511772151898734";NA
"EASYJET UK LTD ";"2023";"Octubre    de 2023";"REINO UNIDO";"84,000";"12,047";"0,1434166666666667";NA
"EASYJET UK LTD ";"2022";"Julio      de 2022";"REINO UNIDO";"87,000";"13,826";"0,1589195402298851";NA
"EASYJET UK LTD ";"2022";"Agosto     de 2022";"REINO UNIDO";"93,000";"13,778";"0,1481505376344086";NA
"EASYJET UK LTD ";"2023";"Agosto     de 2023";"REINO UNIDO";"82,000";"13,249";"0,1615731707317073";NA
"EASYJET UK LTD ";"2022";"Diciembre  de 2022";"REINO UNIDO";"58,000";"9,063";"0,1562586206896552";NA
"EASYJET UK LTD ";"2022";"Enero      de 2022";"REINO UNIDO";"16,000";"1,549";"0,0968125000000000";NA
"EASYJET UK LTD ";"2023";"Diciembre  de 2023";"REINO UNIDO";"60,000";"9,402";"0,1567000000000000";NA
"EASYJET UK LTD ";"2022";"Febrero    de 2022";"REINO UNIDO";"22,000";"3,693";"0,1678636363636364";NA
"EASYJET UK LTD ";"2023";"Enero      de 2023";"REINO UNIDO";"41,000";"4,783";"0,1166585365853659";NA
"EASYJET UK LTD ";"2023";"Febrero    de 2023";"REINO UNIDO";"52,000";"7,253";"0,1394807692307692";NA
"EASYJET UK LTD ";"2022";"Junio      de 2022";"REINO UNIDO";"65,000";"9,275";"0,1426923076923077";NA
"EASYJET UK LTD ";"2022";"Marzo      de 2022";"REINO UNIDO";"40,000";"6,202";"0,1550500000000000";NA
"EASYJET UK LTD ";"2022";"Mayo       de 2022";"REINO UNIDO";"78,000";"10,981";"0,1407820512820513";NA
"EASYJET UK LTD ";"2023";"Marzo      de 2023";"REINO UNIDO";"72,000";"11,808";"0,1640000000000000";NA
"EASYJET UK LTD ";"2022";"Noviembre  de 2022";"REINO UNIDO";"53,000";"6,390";"0,1205660377358490";NA
"EASYJET UK LTD ";"2025";"Enero      de 2025";"REINO UNIDO";"25,000";"3,248";"0,1299200000000000";NA
"EASYJET UK LTD ";"2022";"Octubre    de 2022";"REINO UNIDO";"86,000";"10,808";"0,1256744186046512";NA
"EASYJET UK LTD ";"2025";"Junio      de 2025";"REINO UNIDO";"64,000";"9,818";"0,1534062500000000";NA
"EASYJET UK LTD ";"2023";"Septiembre de 2023";"REINO UNIDO";"85,000";"12,472";"0,1467294117647059";NA
"EASYJET UK LTD ";"2024";"Enero      de 2024";"REINO UNIDO";"18,000";"2,638";"0,1465555555555556";NA
"EASYJET UK LTD ";"2023";"Junio      de 2023";"REINO UNIDO";"88,000";"13,406";"0,1523409090909091";NA
"EASYJET UK LTD ";"2024";"Octubre    de 2024";"REINO UNIDO";"69,000";"9,741";"0,1411739130434783";NA
"EASYJET UK LTD ";"2024";"Febrero    de 2024";"REINO UNIDO";"40,000";"6,166";"0,1541500000000000";NA
"EASYJET UK LTD ";"2024";"Agosto     de 2024";"REINO UNIDO";"76,000";"12,705";"0,1671710526315789";NA
"EASYJET UK LTD ";"2025";"Noviembre  de 2025";"REINO UNIDO";"45,000";"5,984";"0,1329777777777778";NA
"EASYJET UK LTD ";"2023";"Julio      de 2023";"REINO UNIDO";"87,000";"13,797";"0,1585862068965517";NA
"EASYJET UK LTD ";"2025";"Mayo       de 2025";"REINO UNIDO";"67,000";"10,376";"0,1548656716417910";NA
"EASYJET UK LTD ";"2024";"Marzo      de 2024";"REINO UNIDO";"54,000";"8,931";"0,1653888888888889";NA
"EASYJET UK LTD ";"2023";"Mayo       de 2023";"REINO UNIDO";"83,000";"12,804";"0,1542650602409639";NA
"EASYJET UK LTD ";"2025";"Marzo      de 2025";"REINO UNIDO";"62,000";"8,997";"0,1451129032258064";NA
"EASYJET UK LTD ";"2025";"Febrero    de 2025";"REINO UNIDO";"44,000";"6,080";"0,1381818181818182";NA
"EASYJET UK LTD ";"2024";"Junio      de 2024";"REINO UNIDO";"72,000";"11,203";"0,1555972222222222";NA
"EASYJET UK LTD ";"2025";"Julio      de 2025";"REINO UNIDO";"70,000";"11,236";"0,1605142857142857";NA
"EASYJET UK LTD ";"2024";"Septiembre de 2024";"REINO UNIDO";"72,000";"11,024";"0,1531111111111111";NA
"EASYJET UK LTD ";"2024";"Diciembre  de 2024";"REINO UNIDO";"57,000";"8,496";"0,1490526315789474";NA
"EASYJET UK LTD ";"2024";"Noviembre  de 2024";"REINO UNIDO";"45,000";"5,211";"0,1158000000000000";NA
"EASYJET UK LTD ";"2024";"Mayo       de 2024";"REINO UNIDO";"81,000";"12,362";"0,1526172839506173";NA
"EASYJET UK LTD ";"2024";"Abril      de 2024";"REINO UNIDO";"76,000";"11,587";"0,1524605263157895";NA
"EASYJET UK LTD ";"2025";"Abril      de 2025";"REINO UNIDO";"64,000";"9,779";"0,1527968750000000";NA
"EASYJET UK LTD ";"2025";"Septiembre de 2025";"REINO UNIDO";"64,000";"9,484";"0,1481875000000000";NA
"EASYJET UK LTD ";"2025";"Agosto     de 2025";"REINO UNIDO";"71,000";"11,545";"0,1626056338028169";NA
"EASYJET UK LTD ";"2024";"Octubre    de 2024";"ESPAÑA";"1,000";"158,000";"158,0000000000000000";NA
"EASYJET UK LTD ";"2025";"Octubre    de 2025";"REINO UNIDO";"66,000";"9,586";"0,1452424242424243";NA
"EASYJET UK LTD ";"2024";"Julio      de 2024";"REINO UNIDO";"73,000";"11,504";"0,1575890410958904";NA
"EMIRATES";"2023";"Agosto     de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2022";"Diciembre  de 2022";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2025";"Marzo      de 2025";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Diciembre  de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Enero      de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Julio      de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Noviembre  de 2023";"ESPAÑA";"0,000";NA;NA;NA
"EMIRATES";"2023";"Junio      de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2022";"Noviembre  de 2022";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2022";"Octubre    de 2022";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Junio      de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Noviembre  de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Octubre    de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Septiembre de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Noviembre  de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Abril      de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Octubre    de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Agosto     de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Febrero    de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Febrero    de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2023";"Marzo      de 2023";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Julio      de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2025";"Febrero    de 2025";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Enero      de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Mayo       de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Diciembre  de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Septiembre de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2024";"Marzo      de 2024";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2025";"Noviembre  de 2025";"PORTUGAL";"0,000";NA;NA;NA
"EMIRATES";"2025";"Enero      de 2025";"PORTUGAL";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Abril      de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2023";"Abril      de 2023";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Agosto     de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2023";"Diciembre  de 2023";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Enero      de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Febrero    de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2023";"Enero      de 2023";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Julio      de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Agosto     de 2024";"PORTUGAL";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Junio      de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2025";"Abril      de 2025";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Marzo      de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Mayo       de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Agosto     de 2024";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2023";"Marzo      de 2023";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Noviembre  de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2023";"Agosto     de 2023";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Octubre    de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Noviembre  de 2024";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2022";"Septiembre de 2022";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2023";"Noviembre  de 2023";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Noviembre  de 2024";"PORTUGAL";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2025";"Julio      de 2025";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Octubre    de 2024";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2023";"Octubre    de 2023";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Mayo       de 2024";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2023";"Julio      de 2023";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Mayo       de 2024";"PORTUGAL";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2025";"Octubre    de 2025";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2025";"Marzo      de 2025";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Abril      de 2024";"ESPAÑA";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Junio      de 2024";"PORTUGAL";"0,000";NA;NA;NA
"ETIHAD AIRWAYS";"2024";"Abril      de 2024";"PORTUGAL";"0,000";NA;NA;NA
